iteration,total,bc,pde,supervised
1,6.0117464,1.5603032,0.2448811,0.8692438
100,0.8647814,0.81566715,0.0034156013,0.79305375
200,0.8434576,0.7747033,0.004130087,0.7567258
300,0.7874445,0.69883025,0.0044227373,0.69456697
400,0.69015515,0.58533025,0.0058851014,0.566568
500,0.5499892,0.44774833,0.0067207725,0.40885302
600,0.34751993,0.41689363,0.005561771,0.23072276
700,0.18776199,0.6085018,0.0033592079,0.117218636
800,0.14569008,0.85323393,0.0019165553,0.10544242
900,0.12588927,0.9768837,0.0013217086,0.098133385
1000,0.112549335,0.9779503,0.0009752314,0.09206948
1100,0.106121585,0.9894286,0.0007699467,0.08995271
1200,0.10051505,1.013369,0.00066123495,0.086629115
1300,0.0954429,1.0146735,0.0005985001,0.082874395
1400,0.091521874,0.99318796,0.00053286465,0.08033171
1500,0.09115935,1.0141369,0.00053326885,0.079960704
1600,0.086154796,0.96260303,0.00048352557,0.07600076
1700,0.08510156,0.97444755,0.0004911853,0.07478667
1800,0.08300199,0.92496514,0.00048381515,0.072841875
1900,0.08046913,0.89773285,0.00049279584,0.07012042
2000,0.079203464,0.85714495,0.00048071914,0.06910836
2100,0.07548718,0.80366635,0.00046751843,0.06566929
2200,0.073954076,0.7470259,0.0004943611,0.06357249
2300,0.07149686,0.7159899,0.00044121544,0.062231336
2400,0.06897107,0.67026347,0.00042726684,0.059998468
2500,0.06566508,0.632483,0.000421656,0.05681031
2600,0.063710175,0.5957344,0.00043241106,0.054629546
2700,0.061306912,0.56404614,0.0004444044,0.05197442
2800,0.058806684,0.53590924,0.0004244363,0.04989352
2900,0.054838017,0.4850496,0.00040410674,0.046351776
3000,0.054723717,0.45265383,0.00048287614,0.044583317
3100,0.048611097,0.41957352,0.00042846185,0.039613396
3200,0.04592137,0.37630823,0.0004317832,0.036853924
3300,0.041157287,0.32044548,0.00039019005,0.032963295
3400,0.03582012,0.2589183,0.00039800894,0.02746193
3500,0.028577333,0.21627122,0.0002610971,0.023094295
3600,0.025438024,0.17578638,0.00023899299,0.020419171
3700,0.022704192,0.14452547,0.00020698286,0.01835755
3800,0.020952247,0.120728076,0.0002147315,0.016442886
3900,0.017840635,0.099861726,0.00020117724,0.013615914
