iteration,total,bc,pde,supervised
4500,0.26641652,3.9004107,0.0017232574,0.23022813
4600,0.23728484,3.3945572,0.0015764125,0.20418018
4700,0.20614214,2.873277,0.0013833374,0.17709206
4800,0.17152771,2.0372357,0.0011160654,0.14809035
4900,0.1297234,1.0759604,0.001052467,0.107621595
5000,0.09808521,0.6016575,0.00087171764,0.07977914
5100,0.074411124,0.34499028,0.0007862427,0.057900023
5200,0.052953403,0.21954556,0.00079659355,0.03622494
5300,0.043361615,0.13923238,0.0013138861,0.015770007
5400,0.017542023,0.09101981,0.0004032929,0.009072872
5500,0.0110805165,0.06561872,0.00023953132,0.006050359
5600,0.008669231,0.053226814,0.00018934373,0.004693013
5700,0.007377631,0.04476401,0.00016606165,0.0038903363
5800,0.005737732,0.03890967,0.00011901369,0.0032384447
5900,0.004677783,0.03486198,8.92653e-5,0.002803212
6000,0.0045051007,0.02925014,9.805398e-5,0.002445967
6100,0.0035587419,0.026333375,6.534954e-5,0.0021864017
6200,0.009791542,0.024754621,0.0003643015,0.0021412105
6300,0.0026562775,0.019326687,4.77528e-5,0.0016534687
6400,0.0025673944,0.017261956,4.719042e-5,0.0015763956
6500,0.0024954106,0.016229672,5.494127e-5,0.001341644
6600,0.0022442294,0.013168064,4.946706e-5,0.0012054213
6700,0.002352628,0.011347874,6.0243136e-5,0.0010875223
6800,0.0020468978,0.012300357,4.353432e-5,0.001132677
6900,0.0014124415,0.009170359,2.6597863e-5,0.00085388636
7000,0.0013813575,0.007912386,2.8462113e-5,0.0007836532
7100,0.0013516042,0.007316502,3.0399693e-5,0.0007132107
7200,0.0027504307,0.007516577,9.650435e-5,0.0007238394
7300,0.0022423102,0.008127047,7.3723706e-5,0.0006941124
7400,0.0014840345,0.0059093554,4.4825552e-5,0.00054269785
7500,0.0015517888,0.005926567,4.9263752e-5,0.00051725
7600,0.0010904373,0.004807525,2.9893841e-5,0.0004626666
7700,0.0014199065,0.0049142097,4.6726662e-5,0.00043864668
7800,0.0022675537,0.005086314,8.251718e-5,0.00053469295
7900,0.00072466244,0.004428106,1.6342032e-5,0.0003814798
8000,0.0007860208,0.0048393426,1.9745636e-5,0.0003713625
8100,0.0025711658,0.005079967,0.00010329745,0.00040191942
8200,0.0009512607,0.0040408797,3.0417079e-5,0.00031250206
8300,0.0016682365,0.0047762734,6.0504517e-5,0.0003976416
8400,0.0005474551,0.0035779518,1.3053483e-5,0.00027333197
8500,0.006601815,0.0055020517,0.00029776237,0.00034880522
8600,0.00050877396,0.0034052948,1.2311278e-5,0.0002502371
8700,0.003754606,0.0033467414,0.00016763691,0.00023423097
8800,0.003037814,0.006032439,0.00012096855,0.00049747457
8900,0.00045876243,0.0031836429,1.1747652e-5,0.00021206174
9000,0.0012771372,0.0032652807,4.9706916e-5,0.00023329203
9100,0.00045956095,0.0032010092,1.1591439e-5,0.00021614075
9200,0.00039896223,0.0028623038,1.0539266e-5,0.00017763766
9300,0.00041403272,0.0027743853,1.1623601e-5,0.00016993712
9400,0.00050506747,0.002666636,1.6413673e-5,0.00016038031
9500,0.00035696855,0.0025090065,9.79683e-6,0.00015123513
9600,0.00033725362,0.002546664,9.1316915e-6,0.0001454881
9700,0.0044421,0.002290673,0.00020476276,0.00014208208
9800,0.0036701867,0.0025305636,0.00016839601,0.00013387042
9900,0.0008964484,0.002115075,3.6823094e-5,0.00012316342
10000,0.0016195127,0.0019998727,7.141809e-5,0.00011973265
10100,0.00033742184,0.0019206811,1.0805899e-5,0.00011049796
10200,0.0017930476,0.0016945464,8.036009e-5,0.000105485684
10300,0.0019294248,0.0019013619,8.550739e-5,0.00013376973
10400,0.0034262904,0.0021321154,0.0001539863,0.00019257797
10500,0.0031742677,0.0016244545,0.00014379465,0.00015457989
10600,0.004847241,0.0014767168,0.00022667921,8.697761e-5
10700,0.0010320155,0.0013993076,4.4813016e-5,9.0942165e-5
10800,0.00023125506,0.0013648865,7.491332e-6,7.393709e-5
10900,0.000442912,0.0013458583,1.739924e-5,7.7527955e-5
11000,0.0017791623,0.0012414071,8.0066224e-5,9.777164e-5
11100,0.004233572,0.0011840593,0.00019848667,6.5352164e-5
11200,0.0013731627,0.0012512736,6.219135e-5,6.714444e-5
11300,0.0008895962,0.0010676933,3.9575436e-5,5.851202e-5
11400,0.00026369636,0.0016463562,8.699714e-6,8.100238e-5
11500,0.0021551684,0.00095878204,9.766992e-5,0.000104100014
11600,0.0012713398,0.00091123546,5.7984606e-5,5.3663156e-5
11700,0.0011723277,0.0009157416,5.2446438e-5,7.095242e-5
11800,0.0024240573,0.0019703442,0.000108121625,0.00015350316
11900,0.0004401737,0.002313483,1.5462963e-5,0.00011545146
12000,0.0029619846,0.0007684012,0.00013878036,4.759686e-5
12100,0.00021427867,0.0010423388,7.8645535e-6,4.9123046e-5
12200,0.00020412896,0.0006162045,8.123415e-6,3.3537246e-5
12300,0.000299488,0.0010836351,1.1628223e-5,5.529533e-5
12400,0.00019628127,0.00057651557,7.78376e-6,3.28223e-5
12500,0.0013648536,0.000644173,6.1780775e-5,6.745731e-5
12600,0.0028330751,0.0005896694,0.00013009147,0.00010115425
12700,0.00019971824,0.0008307824,7.70028e-6,3.8012367e-5
12800,0.00093726156,0.0005877969,4.2051823e-5,5.4173284e-5
12900,0.0014477287,0.00045473996,6.743027e-5,3.169306e-5
13000,0.0011384581,0.0005983756,5.2562595e-5,3.464373e-5
13100,0.00021965866,0.00040381798,9.408263e-6,2.2085114e-5
13200,0.00013330414,0.0003859321,5.3660215e-6,2.0617694e-5
13300,0.002178436,0.0004975323,9.938414e-5,9.136906e-5
13400,0.0020641785,0.00042060035,9.498778e-5,6.943499e-5
13500,0.00034312523,0.00036019966,1.5287236e-5,2.2093283e-5
13600,0.0008498136,0.00032214518,3.938382e-5,2.2753382e-5
13700,0.0014961836,0.0003957308,6.8652545e-5,5.448014e-5
13800,0.00014527657,0.0007051857,5.3104595e-6,3.3756918e-5
13900,0.0006857736,0.00045771635,3.049043e-5,4.5474615e-5
14000,0.00033776512,0.00031025914,1.4901796e-5,2.4827397e-5
14100,0.0006472208,0.0002797314,2.9510695e-5,2.7496253e-5
14200,0.001685268,0.00026683853,7.902829e-5,2.5674035e-5
14300,0.00024588758,0.0008246194,9.571871e-6,4.4878296e-5
14400,0.0010549563,0.0004963829,4.795002e-5,4.8006004e-5
14500,0.004801329,0.0007492375,0.000217777,0.00022801239
14600,0.00011442961,0.00022541572,4.841176e-6,1.276491e-5
14700,0.0005661007,0.00026433935,2.5816658e-5,2.3950854e-5
14800,0.002468818,0.0007477192,0.00011529561,4.7610323e-5
14900,0.00021986752,0.00023226882,9.7876355e-6,1.4327179e-5
15000,0.0015588285,0.0009275291,7.135564e-5,6.0360147e-5
15100,0.00018392055,0.00019742071,8.081441e-6,1.4210292e-5
15200,0.00046976237,0.00018178194,2.1480188e-5,1.8678422e-5
15300,0.00070754526,0.0001789226,3.2899097e-5,1.6664197e-5
15400,0.002125031,0.00018912776,0.000100099714,2.293701e-5
15500,0.00017436319,0.00018362378,7.6270785e-6,1.4194529e-5
15600,0.0011227332,0.0008643823,5.0594328e-5,6.0252325e-5
15700,0.002561671,0.00065906026,0.00011982878,4.526669e-5
15800,0.0004177306,0.00015781618,1.928235e-5,1.2801256e-5
15900,0.0004381573,0.000159986,2.0119563e-5,1.5646445e-5
16000,0.0030483808,0.00083414227,0.00013842301,0.00014149738
16100,0.0018928098,0.00017385939,8.904169e-5,2.2934215e-5
16200,0.001033093,0.0002337208,4.8338065e-5,1.7993618e-5
16300,0.00040999966,0.00014697207,1.8901019e-5,1.3078266e-5
16400,0.0006922059,0.0002901886,3.13962e-5,3.2885684e-5
16500,0.00016803575,0.00017940556,7.413109e-6,1.2360471e-5
16600,0.000120583856,0.00014505658,5.085893e-6,1.3780103e-5
16700,9.959313e-5,0.00012985506,4.320073e-6,8.871595e-6
16800,0.0005467231,0.00017800805,2.5359077e-5,1.4182463e-5
16900,0.0010478701,0.00013749582,4.8394017e-5,3.1595802e-5
17000,0.00081738445,0.00023802649,3.8029473e-5,1.8765508e-5
17100,8.7575325e-5,0.00013040043,3.7241273e-6,9.368654e-6
17200,0.00015170829,0.00011221688,6.7425844e-6,1.0114025e-5
17300,0.004033092,0.00025941126,0.00019096998,2.2722466e-5
17400,0.0018657903,0.000113477785,8.784057e-5,2.1138394e-5
17500,0.0013189242,0.00030841125,6.15431e-5,2.6519136e-5
17600,0.002061394,0.00014429865,9.519547e-5,6.228929e-5
17700,0.00033540736,0.00010849793,1.5479227e-5,1.034359e-5
17800,0.0019456288,0.00015233985,9.174655e-5,1.8951216e-5
17900,0.0009890548,0.00011325467,4.631554e-5,1.6428365e-5
18000,0.00061320735,0.00015364529,2.8251477e-5,1.9926363e-5
18100,0.00081883767,0.000107746244,3.8340902e-5,1.3678717e-5
18200,0.0004868974,0.00010537059,2.261335e-5,1.2017037e-5
18300,0.00085336977,0.00011348174,3.9430262e-5,2.5334253e-5
18400,0.0011838306,0.00011539593,5.4681706e-5,3.5514662e-5
18500,0.00070430775,0.0005431959,3.1426156e-5,4.435849e-5
18600,0.0009706856,0.00041560008,4.409554e-5,4.4679287e-5
18700,0.0028273775,0.00040590012,0.00012886463,0.00012122025
18800,0.0012838921,0.00012371302,5.93627e-5,3.727534e-5
18900,0.0012835842,8.972129e-5,6.031667e-5,1.6934093e-5
19000,0.0014607935,0.00025045275,6.688379e-5,5.6233977e-5
19100,0.000100886646,0.0003062741,3.9543856e-6,1.784455e-5
19200,7.643636e-5,8.853718e-5,3.3025e-6,7.083855e-6
19300,0.00025125616,0.00019536131,1.1349703e-5,1.2912421e-5
19400,0.00081957027,0.00015208469,3.7736583e-5,2.7102033e-5
19500,0.0003619713,8.5495936e-5,1.6715774e-5,1.0940032e-5
19600,0.00059715094,8.229274e-5,2.7803366e-5,1.3280228e-5
19700,0.0005532033,0.00012451735,2.5453122e-5,1.8687686e-5
19800,0.0015999204,0.00071876287,7.422935e-5,4.11041e-5
19900,0.0007294857,8.235814e-5,3.410019e-5,1.3381734e-5
20000,0.00077755435,9.139463e-5,3.6030386e-5,2.0916224e-5
20100,0.00058560725,7.2585906e-5,2.694469e-5,1.97688e-5
20200,8.620699e-5,0.00011909939,3.7165385e-6,8.159682e-6
20300,0.0018306674,0.00064718176,8.513967e-5,4.2734333e-5
20400,0.0012711978,8.0031394e-5,5.9787148e-5,1.5667787e-5
