iteration,total,bc,pde,supervised
11700,0.13829558,0.98874545,0.00016921974,0.13474196
11800,0.98072326,0.98713773,0.04029226,0.13458583
11900,0.14146347,0.9885891,0.00036046322,0.13389374
12000,0.13801803,0.9874238,0.00021952005,0.1334081
12100,0.15428792,0.99011415,0.0010462228,0.13231725
12200,0.1354514,0.9870529,0.00016061927,0.13207841
12300,0.16769046,0.98626727,0.0017023672,0.13194075
12400,0.1718888,0.987659,0.0019369881,0.13121204
12500,0.14211608,0.9860649,0.0005352813,0.13087517
12600,0.19839627,0.9871769,0.0032480147,0.13018796
12700,0.13318405,0.98557484,0.00015916221,0.12984164
12800,0.3461089,0.9881223,0.010329247,0.12919472
12900,0.13190863,0.98511803,0.00014820273,0.12879637
13000,3.7063391,0.98780566,0.17039001,0.12814887
13100,0.13093844,0.98480415,0.00014586345,0.12787531
13200,4.6656356,0.9874928,0.21609962,0.12754364
13300,0.13041034,0.9842724,0.00017831348,0.12666576
13400,204.86194,0.9851632,9.74929,0.12683482
13500,0.13072087,0.984404,0.0002460092,0.12555468
13600,0.12821515,0.98279077,0.0001445179,0.12518027
13700,2.090892,0.98200214,0.09360318,0.12522526
13800,0.13638741,0.98382777,0.0005853103,0.124095894
13900,0.12685747,0.98194176,0.00013856734,0.12394756
14000,35.779125,0.99020886,1.6978769,0.12370898
14100,0.12622495,0.9819923,0.00015840615,0.12289842
14200,0.12549822,0.98102075,0.0001396691,0.122565165
14300,0.84039885,0.98318106,0.034214478,0.12189484
14400,0.12472265,0.98052907,0.00015073534,0.12155721
14500,0.8593558,0.98642445,0.035164144,0.1209088
14600,0.124010846,0.9804372,0.00017651022,0.12030413
14700,0.122961566,0.9795717,0.00013533083,0.12011962
14800,42.661457,0.9795453,2.025794,0.11978062
14900,0.12276402,0.979521,0.00016522074,0.11929438
15000,1.3572775,0.978053,0.058960468,0.119107686
15100,0.13168299,0.97904253,0.00063555763,0.11833628
15200,0.121801585,0.9781538,0.00018021616,0.11801705
15300,0.12894028,0.98018384,0.0005552136,0.1172808
15400,0.11988532,0.9777429,0.00013411317,0.11706894
15500,6.183154,0.9813589,0.2888978,0.11630022
15600,0.118756846,0.9773623,0.00013913702,0.11583497
15700,0.17979968,0.97660404,0.0030425442,0.11590624
15800,0.14216785,0.9768529,0.0013028285,0.11480845
15900,0.117650606,0.97621137,0.00013709972,0.114771515
16000,4.222436,0.98142165,0.1956304,0.11419762
16100,0.116276905,0.9756423,0.000121599325,0.11372332
16200,8.000046,0.9814438,0.37555364,0.1134196
16300,0.11576825,0.974928,0.00012717114,0.11309765
16400,26.910677,0.97713774,1.2761092,0.11238211
16500,0.11449078,0.9742628,0.00013077799,0.11174444
16600,0.11421853,0.97393894,0.00011970441,0.11170474
16700,0.18794657,0.97603744,0.003668087,0.11091674
16800,0.113335535,0.9732806,0.00011843036,0.110848494
16900,3.3977137,0.9753205,0.15655057,0.11015181
17000,0.11236919,0.9725479,0.00011921631,0.10986564
17100,94.92106,0.9702042,4.5148277,0.109671876
17200,0.111594595,0.97191185,0.00014029034,0.1086485
17300,0.11110151,0.97143227,0.00011448899,0.108697236
17400,2.1384277,0.9735665,0.0966885,0.10796917
17500,0.110564426,0.9706249,0.00013156985,0.10780146
17600,16.161098,0.97158873,0.7644588,0.10746311
17700,0.112179115,0.9697619,0.00026701493,0.1065718
17800,0.10899679,0.96943754,0.00011734691,0.10653251
17900,0.9343558,0.9731146,0.03945817,0.10573424
18000,0.10785986,0.9684121,0.00011954962,0.10534932
18100,0.11672654,0.96831435,0.00054174016,0.105349995
18200,0.10781731,0.9689231,0.00015467717,0.104569085
18300,0.10690032,0.9675204,0.00011355071,0.10451575
18400,0.57457286,0.9704033,0.022421513,0.10372106
18500,0.10610159,0.966607,0.00012311025,0.10351627
18600,1.2514569,0.96770746,0.054692622,0.10291178
18700,0.1057209,0.96596414,0.00014914035,0.10258895
18800,27.925283,0.9640081,1.3249164,0.10203992
18900,0.105470575,0.96564937,0.00017692163,0.101755224
19000,37.3145,0.96457505,1.7720393,0.10167469
19100,0.10431542,0.9655602,0.0001565671,0.10102751
19200,0.10403317,0.9648724,0.00014564168,0.100974694
19300,0.15834212,0.96734744,0.0027747485,0.100072406
19400,0.10266551,0.96475345,0.00013065309,0.09992179
19500,2.9226737,0.9699819,0.13442507,0.099747136
19600,0.10215934,0.9647958,0.00014334409,0.099149115
19700,1.4803157,0.966826,0.06579092,0.09870636
19800,0.1019645,0.96446234,0.00015745703,0.098657906
19900,19.159472,0.9651704,0.9076845,0.09809737
20000,0.10156641,0.9647141,0.00017716191,0.09784601
20100,0.10438046,0.9639962,0.0003149797,0.097765885
20200,0.13441294,0.96576965,0.0017727003,0.09718624
20300,0.09982734,0.9640042,0.0001372914,0.09694422
20400,0.18995748,0.9671903,0.0044485615,0.096537694
20500,0.09925481,0.96391004,0.00013187256,0.09648549
20600,0.32049638,0.96977115,0.010699043,0.09581646
20700,0.098612025,0.96372867,0.00014333385,0.09560201
20800,0.10082175,0.963102,0.00025857217,0.095391735
20900,0.09942725,0.9647087,0.00022216392,0.09476181
21000,0.09756638,0.963029,0.00013310753,0.094771124
21100,2.501573,0.9648056,0.114640824,0.094115674
21200,0.09707976,0.9627508,0.00014709168,0.09399083
21300,0.10392934,0.96221894,0.00047289394,0.093998566
21400,0.09744787,0.9637792,0.00018936317,0.093471244
21500,0.096205525,0.9620517,0.00013816069,0.09330415
21600,0.098832235,0.9687829,0.00027427278,0.093072504
21700,0.095864475,0.96196645,0.00015866516,0.09253251
21800,0.13591854,0.9613571,0.002065555,0.09254189
21900,0.11195068,0.962882,0.0009496306,0.092008434
22000,0.095124274,0.9613558,0.0001455276,0.092068195
22100,0.40993208,0.96393466,0.015157702,0.09162034
22200,0.09471339,0.96124417,0.00015086903,0.09154514
22300,0.8092262,0.9649697,0.03419318,0.09116942
22400,0.09434068,0.96104074,0.00015842839,0.091013685
22500,0.49006915,0.9660603,0.019014958,0.09075502
22600,0.09360482,0.9614274,0.00015904769,0.09026482
22700,0.103913195,0.9633136,0.00065935025,0.09006684
22800,0.09404767,0.9614863,0.00019800656,0.089889534
22900,10.146171,0.9602159,0.47887376,0.089821905
23000,0.09284847,0.96183974,0.00017541718,0.08916471
23100,0.0927327,0.9608746,0.00016543728,0.089258514
23200,0.101563655,0.96460116,0.00060430483,0.08887325
23300,0.09213272,0.96156937,0.00016787839,0.088607274
23400,11.531351,0.9618935,0.544908,0.088283695
23500,0.09267482,0.962354,0.00021934057,0.08806867
23600,0.09287484,0.96110696,0.00022727385,0.08810209
23700,0.14786841,0.96427405,0.0028672367,0.08765644
23800,0.091107726,0.9614441,0.0001679673,0.08758041
23900,0.5456492,0.96881294,0.021826813,0.087286085
24000,0.09096559,0.9625101,0.00018202461,0.08714307
24100,0.10394974,0.9611758,0.0008127936,0.08688107
24200,0.10623619,0.96437514,0.00093829044,0.086532086
24300,0.090335466,0.9619747,0.00017970479,0.086561665
24400,4.3621836,0.97006017,0.20360981,0.086377725
24500,0.09031152,0.9636532,0.00020256705,0.08605761
24600,0.089699335,0.96192205,0.0001795091,0.08592965
24700,0.10479491,0.9678599,0.00091026793,0.085679285
24800,0.08912911,0.9627813,0.00018726353,0.08519658
24900,0.8888423,0.9747637,0.03825417,0.08550469
25000,0.08932221,0.9640988,0.00020542387,0.08500831
25100,0.0887541,0.962149,0.00019015433,0.08476086
25200,0.0998384,0.9694624,0.00072881836,0.084533215
25300,0.08886584,0.96430343,0.00020916667,0.08447334
25400,0.08896894,0.96239376,0.000221758,0.08431202
25500,0.10381976,0.96759033,0.000936711,0.084148824
25600,0.08799149,0.9633345,0.00020197462,0.083750024
25700,0.18021151,0.9714737,0.0045856284,0.08391331
25800,0.087941624,0.9643156,0.00021317386,0.08346497
25900,0.13209409,0.96986973,0.0023222158,0.08332756
26000,0.08803182,0.9659292,0.00023741367,0.08304613
26100,0.08754144,0.9634964,0.00021411099,0.08304511
26200,0.10103874,0.9698798,0.00086634635,0.082845464
26300,0.0872456,0.9647841,0.00021886625,0.08264941
26400,0.74284345,0.9751911,0.031442385,0.0825534
26500,0.08705406,0.9662027,0.00023058636,0.08221175
26600,3.4824965,0.9638612,0.16192394,0.08209374
26700,0.08957155,0.96775687,0.0003715457,0.081769094
26800,0.08638415,0.9647829,0.00021958504,0.081772864
26900,0.08761147,0.97360903,0.00028805027,0.081562415
27000,0.086047836,0.9665171,0.00022650827,0.08129116
27100,19.357586,0.9720741,0.91791654,0.081338726
27200,0.08672816,0.96778166,0.00027484202,0.08095648
27300,0.1916812,0.96513623,0.0052788868,0.08082459
27400,0.093844816,0.9699255,0.00063103164,0.080593154
27500,0.08511734,0.9660112,0.00022163334,0.08046304
27600,0.172039,0.9734563,0.0043696994,0.08027531
27700,0.08449929,0.96652246,0.00021425424,0.07999995
27800,0.2984628,0.9766109,0.01040408,0.07997712
27900,0.08418269,0.9675571,0.00021586938,0.07964943
28000,1.3750674,0.9809702,0.06166416,0.080120005
28100,0.08377341,0.9684999,0.00021877637,0.07917911
28200,44.854023,0.96967936,2.13213,0.079295166
28300,0.08470058,0.96994907,0.00026878578,0.07905608
28400,0.08334632,0.9667394,0.00021041323,0.07892764
28500,0.084134564,0.97261506,0.00025481702,0.07878341
28600,0.082774945,0.96781886,0.00020849444,0.07839656
28700,0.15571138,0.97834575,0.0036704824,0.07863126
28800,0.082840405,0.9694369,0.00022344472,0.07814807
28900,30.343266,0.96690077,1.4412068,0.077922165
29000,0.08362807,0.97015524,0.0002789274,0.0777706
29100,0.10424285,0.96689343,0.0012731749,0.07750617
29200,0.09279679,0.97197735,0.0007251544,0.077568546
