iteration,total,bc,pde,supervised
1,2.8717847,1.5698324,0.10110443,0.7485916
100,0.46911988,0.4588481,0.008592529,0.28867677
200,0.2433114,0.2972651,0.004689328,0.14483552
300,0.05118163,0.048274346,0.00060367427,0.03850447
400,0.016339349,0.0073982477,0.000523087,0.005354522
500,0.007866633,0.0038799357,0.000304106,0.0014804073
600,0.0045037186,0.003926182,0.0001829701,0.0006613462
700,0.0036493724,0.0043429374,0.00015060713,0.00048662286
800,0.0020197178,0.004512719,7.6225326e-5,0.0004189859
900,0.0016175265,0.004405355,5.9047576e-5,0.00037752744
1000,0.0013276073,0.0040383,4.721384e-5,0.0003361166
1100,0.0016872325,0.00355525,6.638486e-5,0.0002931504
1200,0.0011356834,0.0030700448,4.2077358e-5,0.00025205885
1300,0.0009539663,0.002575966,3.5323726e-5,0.00021216806
1400,0.00079420913,0.002105924,2.9467808e-5,0.00017538515
1500,0.00069610163,0.0017081816,2.6200914e-5,0.00014588244
1600,0.0006221586,0.0014017686,2.3823346e-5,0.00012186834
1700,0.0043124813,0.0011438867,0.00019992243,0.00011411046
1800,0.0004892537,0.0009020701,1.921065e-5,8.5830055e-5
1900,0.00044309156,0.00073174573,1.7608163e-5,7.332016e-5
2000,0.00045326145,0.0005908537,1.8571585e-5,6.3258165e-5
2100,0.0019457744,0.0005093326,8.984851e-5,5.895575e-5
2200,0.0003182559,0.00043869947,1.2622473e-5,5.3183958e-5
2300,0.0003482993,0.00032201293,1.448727e-5,4.4066626e-5
2400,0.00027622678,0.00026935068,1.1247035e-5,4.003905e-5
2500,0.0009206012,0.00023158545,4.2058593e-5,3.7370708e-5
2600,0.00023349308,0.00021172733,9.444172e-6,3.5165463e-5
2700,0.00033680804,0.00016647202,1.4566533e-5,3.091086e-5
2800,0.0001724014,0.00015377346,6.7950727e-6,2.9704868e-5
2900,0.0007311186,0.00014205142,3.348091e-5,2.8019545e-5
3000,0.00033950678,0.0001187674,1.49203315e-5,2.6179836e-5
3100,0.00030670484,0.00015884914,1.317999e-5,2.9925051e-5
3200,0.0003861487,0.00019550967,1.6712253e-5,3.51914e-5
3300,0.0011537179,8.996938e-5,5.3925924e-5,2.127352e-5
3400,0.00015833101,7.802526e-5,6.6420243e-6,1.88485e-5
3500,0.000601234,7.202012e-5,2.778259e-5,1.7799619e-5
3600,7.1238166e-5,6.586807e-5,2.6324947e-6,1.595578e-5
3700,6.920289e-5,5.918808e-5,2.6049463e-6,1.4499018e-5
3800,0.0012136253,0.00011631689,5.6947087e-5,1.7736467e-5
3900,6.9621e-5,4.9859093e-5,2.7289907e-6,1.2312192e-5
4000,0.00018118964,4.493681e-5,8.106694e-6,1.094907e-5
4100,4.1740695e-5,3.95662e-5,1.5456608e-6,9.281819e-6
4200,4.113047e-5,3.6483616e-5,1.5565372e-6,8.443192e-6
4300,0.00055242144,9.463151e-5,2.5562164e-5,1.5616008e-5
4400,0.00010430006,3.172458e-5,4.6543446e-6,6.558824e-6
4500,0.000953857,3.065064e-5,4.5078927e-5,7.199548e-6
4600,0.00090363564,2.8862683e-5,4.2702726e-5,6.8784057e-6
4700,0.00037816342,3.0247753e-5,1.777688e-5,4.8489364e-6
4800,2.7954175e-5,2.1156822e-5,1.1418078e-6,3.9762094e-6
4900,4.8032896e-5,1.9189081e-5,2.1208004e-6,3.4960854e-6
5000,3.8562135e-5,3.951596e-5,1.5898898e-6,5.1744505e-6
5100,0.00021658109,1.794333e-5,1.0177681e-5,2.8497768e-6
5200,0.00021885865,2.2280445e-5,1.0294472e-5,2.6747296e-6
5300,5.500219e-5,1.5355745e-5,2.5144402e-6,2.1989472e-6
5400,0.00046551292,1.8094815e-5,2.2067778e-5,2.0895961e-6
5500,0.0002862915,1.516132e-5,1.3547429e-5,1.7954698e-6
5600,0.0013636287,7.0503964e-5,6.464316e-5,6.1223454e-6
5700,0.00038563774,2.8756982e-5,1.8269857e-5,1.9707504e-6
5800,9.843788e-5,1.0463969e-5,4.6230807e-6,1.3531832e-6
5900,2.5731035e-5,1.9060753e-5,1.1323182e-6,1.9523534e-6
6000,0.00046656778,1.0061445e-5,2.2149361e-5,1.4312158e-6
6100,2.748466e-5,8.610568e-6,1.2596004e-6,1.0330531e-6
6200,0.00045533731,4.537089e-5,2.1566777e-5,2.434991e-6
6300,0.0006266607,1.3082891e-5,2.9706976e-5,2.8142003e-6
6400,0.00041649892,1.6647691e-5,1.9770972e-5,1.3085214e-6
6500,4.2004787e-5,1.1491266e-5,1.950342e-6,1.0476026e-6
6600,0.00042552623,1.3997691e-5,2.0218282e-5,9.423158e-7
6700,0.0003822304,6.768598e-6,1.814355e-5,1.2158778e-6
6800,7.769343e-5,6.5042937e-6,3.6639333e-6,7.5083796e-7
6900,0.00039386415,1.6345555e-5,1.870829e-5,9.900655e-7
7000,1.7888095e-5,5.920457e-6,8.192045e-7,6.848001e-7
7100,3.120061e-5,5.359732e-6,1.4545896e-6,6.542273e-7
7200,3.839622e-5,1.6541917e-5,1.7632053e-6,1.3689111e-6
7300,7.873964e-5,5.3411486e-6,3.718396e-6,6.533203e-7
7400,8.420658e-5,5.3741805e-6,3.973746e-6,7.57911e-7
7500,0.00014033509,7.762644e-6,6.6529556e-6,6.230293e-7
7600,2.5714673e-5,5.0603758e-6,1.1929002e-6,6.637693e-7
7700,0.00011139808,4.5090214e-6,5.270624e-6,7.14977e-7
7800,5.699123e-5,4.6881505e-6,2.686074e-6,5.836789e-7
7900,2.2741746e-5,1.6736863e-5,1.0168536e-6,1.3878204e-6
8000,0.00012818469,1.6820417e-5,5.9665126e-6,2.8879224e-6
8100,0.00013140932,4.9887585e-6,6.204509e-6,1.1146361e-6
8200,0.0003158135,4.0076347e-6,1.4995661e-5,9.046016e-7
8300,0.00013161355,0.00023085458,5.195942e-6,2.2498774e-5
8400,0.000462879,6.51995e-6,2.1964386e-5,1.6268891e-6
8500,0.00016231026,4.521492e-6,7.687055e-6,8.821042e-7
8600,0.00048740886,5.5800137e-5,2.2781425e-5,8.998931e-6
8700,1.800162e-5,3.1742134e-6,8.313084e-7,5.441441e-7
8800,1.5209083e-5,3.449239e-6,7.0279435e-7,4.5040156e-7
8900,1.6557755e-5,3.1754923e-6,7.482753e-7,8.4397396e-7
9000,0.0011396442,1.50761625e-5,5.4067645e-5,4.223636e-6
9100,0.00054004457,3.7235346e-5,2.5628782e-5,1.8401337e-6
9200,0.0002803138,0.00011088423,1.28807915e-5,9.817188e-6
9300,1.5493108e-5,3.24935e-6,7.134043e-7,5.1161646e-7
9400,1.8389317e-5,3.1948289e-6,8.550327e-7,4.3363121e-7
9500,0.00014440333,6.963301e-5,6.6582033e-6,4.5810634e-6
9600,1.7172519e-5,2.4742906e-6,8.008754e-7,3.5413566e-7
9700,2.065801e-5,4.165852e-6,9.2602806e-7,1.2114195e-6
9800,0.00012045684,8.769621e-6,5.7084258e-6,5.799026e-7
9900,0.00039955907,0.00022628454,1.8112356e-5,1.9199599e-5
10000,0.000109421024,3.7279747e-6,5.19495e-6,3.2707487e-7
10100,5.5565666e-5,4.4704184e-6,2.6120492e-6,7.126335e-7
10200,0.00026790737,3.5513604e-5,1.2654265e-5,2.1677959e-6
