iteration,total,bc,pde,supervised
1,10.674645,1.5391902,0.47555962,0.687893
100,0.53607714,0.65120465,0.0070396233,0.38824505
200,0.51684517,0.63728815,0.0069852746,0.37015438
300,0.45684764,0.5813751,0.006630838,0.31760004
400,0.29107177,0.3906269,0.006338287,0.15796775
500,0.20463784,0.27247226,0.005170064,0.0960665
600,0.11976537,0.13271111,0.0035666323,0.044866096
700,0.10062267,0.11928734,0.0028724556,0.040301103
800,0.08956784,0.11102988,0.0024943487,0.037186515
900,0.07449652,0.09571811,0.0020271495,0.03192638
1000,0.059026122,0.07652213,0.0015726411,0.026000662
1100,0.039928507,0.056023486,0.0010316141,0.01826461
1200,0.02492717,0.047303118,0.0005425937,0.013532701
1300,0.016647618,0.044195674,0.00029388707,0.010475989
1400,0.013736302,0.041894477,0.00023241849,0.008855513
1500,0.011033125,0.038987998,0.00014850995,0.0079144165
1600,0.01021613,0.03580831,0.00014419366,0.007188063
1700,0.0094840005,0.032167483,0.0001500227,0.0063335244
1800,0.008717575,0.030611249,0.00014526249,0.005667063
1900,0.0074941507,0.027010262,0.00011329752,0.0051149027
2000,0.0063645793,0.025102042,8.737391e-5,0.004529727
2100,0.007825239,0.021605117,0.00018312057,0.0039797067
2200,0.0057673687,0.01993532,0.000102070415,0.0036238902
2300,0.0046969466,0.016917257,7.047927e-5,0.003216882
2400,0.004407827,0.015440466,7.286447e-5,0.0028776731
2500,0.004854813,0.013237495,0.00011232519,0.002495984
2600,0.0051639825,0.011596251,0.00013889148,0.002247261
2700,0.0034065275,0.008735416,5.9607755e-5,0.0021547647
2800,0.0029553343,0.008530422,6.118275e-5,0.0016704967
2900,0.0028584315,0.007292384,6.656581e-5,0.0014605494
3000,0.0073592914,0.0066291005,0.00028808977,0.0013094067
3100,0.002174308,0.004991887,5.0003873e-5,0.0011242268
3200,0.0018822907,0.004316689,4.4750366e-5,0.000942533
3300,0.001719852,0.003700065,4.311701e-5,0.0008143948
3400,0.0017405386,0.0032037175,4.911732e-5,0.0007090749
3500,0.0014926227,0.002635682,4.2030344e-5,0.00060998544
3600,0.0032014723,0.0020369303,0.00012835825,0.0005059491
3700,0.0039000146,0.0016893747,0.00016425089,0.000450746
3800,0.0013081799,0.0013787067,4.33421e-5,0.00039799587
3900,0.0013124743,0.0017742255,3.0331032e-5,0.00067552255
4000,0.0011558621,0.0009869533,4.0850307e-5,0.0002980057
4100,0.0010302038,0.00089448236,3.6650545e-5,0.00026054232
4200,0.001403328,0.00071219157,5.604621e-5,0.00022635763
4300,0.0008467122,0.0006072271,2.9749348e-5,0.0002219759
4400,0.0007578897,0.0005542008,2.7631135e-5,0.00017763585
4500,0.005248269,0.000598074,0.00024096556,0.00018799264
4600,0.00069899677,0.00044725946,2.5638145e-5,0.00016059575
4700,0.0008426105,0.00039549358,3.38512e-5,0.00013173529
4800,0.0006154325,0.00036764384,2.348542e-5,0.00012223869
