iteration,total,bc,pde,supervised
1,1.8998166,1.5912465,0.05319095,0.78280663
100,0.53571683,0.3672938,0.008987453,0.34698033
200,0.16803676,0.06902924,0.0059016896,0.044101276
300,0.04182543,0.03486665,0.0014789744,0.010766964
400,0.024352333,0.03652162,0.00086204463,0.0062493957
500,0.014177028,0.04194183,0.00048237044,0.004047249
600,0.008895134,0.049614966,0.00028416325,0.0029277054
700,0.0064032227,0.054333698,0.00019403319,0.0023285255
800,0.005647528,0.05689314,0.00017068414,0.0020631608
900,0.004518742,0.056513812,0.00012688753,0.0018541041
1000,0.003966695,0.054340146,0.000109384826,0.0016696139
1100,0.0037896053,0.049413253,0.00010918191,0.0014967853
1200,0.0030383086,0.046628848,7.921477e-5,0.0013747984
1300,0.0032236932,0.04263736,9.3171264e-5,0.0012670967
1400,0.0024507535,0.038520552,6.374579e-5,0.0011120918
1500,0.0035553258,0.03400207,0.0001215205,0.0010033952
1600,0.0020983624,0.030944219,5.8856822e-5,0.0008623691
1700,0.0017889158,0.025377952,4.975399e-5,0.00074408203
1800,0.0016917298,0.023118492,4.8911534e-5,0.00066458754
1900,0.0019289299,0.019117406,6.469204e-5,0.0005703971
2000,0.0021553852,0.016845696,7.856594e-5,0.0005055003
2100,0.0012372558,0.014132406,3.844351e-5,0.0004299421
2200,0.0042219837,0.012920956,0.0001792996,0.0004566918
2300,0.0012834382,0.011605981,4.490701e-5,0.00034039092
2400,0.00095572905,0.008981389,3.168077e-5,0.00029043286
2500,0.0009328708,0.007439568,3.23477e-5,0.0002535691
2600,0.0008921643,0.0059706545,3.2247593e-5,0.00021496488
2700,0.0011695393,0.005270517,4.6567347e-5,0.00019162492
2800,0.0018931847,0.0050792233,8.1902064e-5,0.00017324132
2900,0.003041162,0.00409541,0.00013578398,0.00018969834
3000,0.0007609919,0.0037892058,2.9419656e-5,0.00014317909
3100,0.00062367227,0.002955113,2.4007248e-5,0.000119520046
3200,0.0007105202,0.0022732073,2.8616068e-5,0.00010958271
3300,0.0012578979,0.0030081575,5.4098633e-5,0.0001218267
3400,0.0011621155,0.001813005,5.117852e-5,8.736661e-5
3500,0.0009036933,0.0023802493,3.880012e-5,8.889078e-5
3600,0.0006063079,0.0016332838,2.5252306e-5,7.6009455e-5
3700,0.00073995383,0.0012999915,3.2208423e-5,6.3576976e-5
3800,0.00059569307,0.0012460535,2.5225025e-5,6.596758e-5
3900,0.0004886235,0.0009655877,2.0551426e-5,5.704355e-5
4000,0.0005047335,0.0012684615,2.1353573e-5,5.6308472e-5
4100,0.0025847852,0.0013055666,0.00011751276,0.00011701712
4200,0.0004043869,0.0007270932,1.7071223e-5,4.589122e-5
4300,0.0007481975,0.0006837827,3.3637996e-5,4.1799547e-5
4400,0.00072462467,0.0006471111,3.2465738e-5,4.284414e-5
4500,0.00047508808,0.0005331989,2.0850253e-5,3.7232752e-5
4600,0.0010795626,0.00055369764,4.927832e-5,4.47179e-5
4700,0.0007297213,0.00051400636,3.318987e-5,3.273404e-5
4800,0.00045931796,0.0005226096,2.0231688e-5,3.44525e-5
4900,0.00033691913,0.00041532243,1.4677514e-5,2.869135e-5
5000,0.000550255,0.00038275623,2.4899035e-5,2.7375268e-5
5100,0.00035821312,0.0003931567,1.5715766e-5,2.8182025e-5
5200,0.0014213092,0.00035752158,6.534599e-5,4.904343e-5
